"","superkingdom","phylum","class","order","family","genus","species"
"3cfcd6931dd589ed37db30f25b5b58aa","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a565d8c87a06e82b43591021bdb05812","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d43073f42698f8fe95577ba1109a6ed1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"280391db6643bd88056636edf54ac672","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ac7cb5dfe5bb7ed82e7e3453af6ee624","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9bd7faebfddca51dfa1c1863c8177211","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bee60dda58c5a1c3c72ed3936b55b02d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"440ca31a569531c71511f3dac772b0db","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"78565c36e55a86b90a9bd3e3179f7cea","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"cf44d534672f1fc0b08749c74647cc8f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"92e82fbbcbea110ef5ac062058707b45","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"4e883a3cab1590aeb8621705a51c186b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e306ea665dfbacabce85c915ef3f73d6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"570492adc69fab1eded6a22605f5071b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c8ab699d420fd099cdf438ec6a163881","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"da9a74cba5e0a9bdd1795d0dcd8b8c5d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1b2ca5927cc186761bca986ce323aa05","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e7ce1888a2764b41e4ae5ad7f142ea9f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e0b975071d16b30a3694f2e21f5d4cdf","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"33d7c6845e179492f1069b862ee7e7a6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1346443241acc9159eea92b7be6958fd","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0c2f1ea51e4997f85612811b304967c5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ff578e90bcc754d60aa87c4456c8e546","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"30b36fc29defde4d0ccb6c23d1d62eb9","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1cbdcd44e425963c1f76484e0c7b6d5b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"92c30aae791d15c51dd91b4f44907c35","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9d6a7d0d1809f08dfa31befe4135d8f2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7318fa2bd7c7631fd5dd8ea24c56c509","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a8fe2ac624f47006042309ab1998c244","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c7b150ddedd8fa98ddc50dfb3224a909","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"afab81391fedda624b12586a5603cbd5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"886553386d3cbc25b1b4ba00160a4127","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f9b4e0bd02110051670907384a414d64","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"66a5340a54242b6be49c420fdd4ef853","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"387fa251e4c0002da97987b7ed01d514","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bf15aa70cfe82417195eadfb3449396d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f6319b91ac69e543c97bf834c6932374","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2dd0bcf15b2c3381f8a74f87aa013574","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"33eabe046c665d6ecba0a529bdf03999","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"63f91bb4d41f90281028e8fc7350cb0b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"069d4fb4618788acfb2ae51740be0a6a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"74ae5df8c4e708af3b8ce4d63bec10fb","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d8272f0346f854e7ebbf08b46be9733d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fb8b8250052d5093fdfa6b84105437ce","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0b15eda2576e129664f147f60ad19398","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"01427f31023bc26971469e29cf1fb72c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8ec85a96115fe3584d0ed3766481d1c3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d92c02a1c0c5893b11c4481c4e57ad7f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"905dbc6550aeaedfb80b50c3871617a1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1aba42711bd305cb80960a32ce936c84","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7835cea6c39fea7896d43f308922c2be","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7c1b6a621b0ce06cf09feb259e336b7d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5204d4f4a41917a125b40d491e0d2651","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d4b4327c7abcb17d7f04957e933ecefe","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5c5bf88d002b37b9878c19c779a62731","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3da30c26b6b275e700697fbcd5a6c057","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f1ec322c5d0e7c8fac6e2dc4b5590f81","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d8ab90b42207783e056244ef30718b02","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"65a38f1812707d0f9356392aeec139ea","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bcead62fc6a915a7d721a877143656eb","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"98872795c8c692ff9cb1339e512a130a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f0364717cb4ebe530cb45c4204856ca1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"15f46df3302a14d926db9d9102c5d1f3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"10639ee2d59e833f6516313cd3a5f66c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"24e9100eaa86b5bdf0ba45b496a84439","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b59d92a5a8845e1376d957bba3339fe9","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"452bface259dfb07ab74c434b849fca5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d9ded8fe43219e9c60ac766c51c0c111","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a031426fe46739ad94b1f1ac9a4f3222","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"40263cce80c0d3b5c583aa36e0479e5a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6d8759d171710bb16ddcd62fe77b2a8b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f4c4c09783325b69daa2110125cdd75e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e1246889288c24afcdab8632d67d2444","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f227dca1e067293cfab43be2e17eb4f0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6eca2fe89e149ff2f326442f191fc3bd","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a9e2a73ec1bdd9098d13e32215e3f522","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"90f84299fd1f9e8fe15b269cf6ff4d52","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1fa6c26c92e6b16a604d07a462c02112","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"378e421501e9dc4b04c191647d260307","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5a3e0be0ea86526eccb5c03fbdf51a30","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"73e61cf02e7a180536686ed1481a892a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"644e1af6afa26e9feaccebc8ea1edc24","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"02999761bae96049ac8308d81a79fc28","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"77f91d1a50f00bca29d507b649ddd0f2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"80aace409887a03dff21b2345614952a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ca3103a66a8c24feffb9d8bf08f545a5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8827c1b223af7efa9a61d9f48a24106d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f35e2366b7c87c17ce62899a46e12ae3","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"58da339f51a4f846c9fc94e3a9e1e470","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e600506eec4560ab05906702543457be","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b019da45ac0c737aabf78a2df9f47c5a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e74c7a2e89d9e11bd3b2b921ca015488","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"2cc78a5283dbd82cef4e9b305b1b26cf","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9f888aee3e2aed9a8cf3d1cacb35db5a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ed58ab1f0b264652316654128355c41c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8d1e07b0339e567c442ba3ba3826397c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1e38fae6e42eb62878f9820e5ff4811b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"83971e4809785c397a8691e8dd98aa8f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"78e8fa511d687a7dd84c677741354cad","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ff9f54fb3b48513bd10891ce07d1bccf","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"1b4ce9c66efad5d2912f454dc70047ae","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ce56a135ebca14ff77a09d7e28618d70","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b48e7a4781481180104fffc64ea0f7ca","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9db1d8740ecaf2c15b333ec47710725c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"58b1121e36601c00c513022c0e0bc52f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"616f2ba52a6315a908a1fd551a3977fa","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d24e959f0afa5994c4be24408e0e57bc","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"274347f392c4456e0ce67919f2b80415","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0829882b00e1f73dfc674cb82cb4b8b2","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"349b86a0528f9b86bc873bab5116f91d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0b84028c27c722373af2f9a39a8b8884","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d898b494525a4e241a14f59ba0f55e80","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3ac467bb5df0d04972a7cff4ca068d95","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0a8080f233f487b840160ea6a69c4f2a","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"788a40ee0a35758b0a1f1770f9cf9c55","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b8596297058fe1c81285b05777993682","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"291a00d79313bfd550b0ae451f976aa0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8b9a21d721c0e956eea2cbace61ca7a8","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5a32dde5e408b0c0517e5d72bff36e76","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"14eb97087234a4ee46c8982a35ff3f97","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e6cf8faaba473ae80d10a3473592a6a5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b236a8bbbaca4192c43a597a39bb5a31","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f6b2343ec2e0ebbf0b46c0ce9a85dc38","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"5072d5fa25dba10609dcc30a4b0c3346","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b453b40d46e45ea36cc6463997cc7896","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c9c7dd5d0906792b9fd3e77f79275e52","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"fb809b5cbcae399c2ced3ed57901f5b1","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e3ce246c344a09787e9437f35e204ca0","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9ee090b70dba2eac557b10f5fc34625f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"85329b3dc55576af483ce6eae6b9ab01","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e9e86154d1a6f55f423a015e9408fc67","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"587f59d4b748e9dd0e4ccabe1b104567","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dcb20fae008c2651c5dec64e0b9af307","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f226333f15c4143f2fff19aaf9dd0ebe","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"8c2a64f6e73a13ecb5eb27683ef898e6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"0374c77a208ae5ecb01dd6bcea116f71","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b34349b211e64b7ed8f027628b3db801","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ea24f4d96290fa129864459fa8fa9407","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ea85e20c52aaef5d07782de4cf858438","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"bcbddbbe562f80e2b6d80b30d707e1cb","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7668cf4804d556c21643c6210da55e11","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"04223d3d4ec30f48a965ef13e25d7154","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"419cbb15cd3d45fef27f4eb219c4fd4e","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"7a8df4d653a4000471b1b2b665e14ff6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"419dd4864699c0e7dc6920425bb73c52","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e8c1fff5132ba1a20d9adfe0e54cbc34","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ebd792baed40596d427c147242f691b7","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"dfe2e3149544ac8eb7984d6cb10bbd6c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"b8de4da37c02feef593ea4ff574d12a7","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"396a6ad69c2c1783f4522961d774f2de","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"d64ab2fff659856960c0b1be59643739","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e3e0bea11e9630bcef49336a2649c2d6","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"70132655b038adaceeff56f77b6e3356","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"6f4c28326acbddc07f04685206bf9a1f","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"e8658f6420ad05bdc4ebe3863cbcec62","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ba7216d5904a21d02d874693041614d5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"f3b7feb06c68410daa7bed0e51ff90e5","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"3cb2aa8c26db05d8911f7442da1bb68c","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"9448853ac064864e40ca012b4dc2cf78","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"ffe4c762b100ef26fa88f89075c5ad89","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"663e6926b54c197b5d977b8b5a13ce1d","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"69162efe2732978ec590ac8a243bdd25","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"a3937245a2ab79f8b4524d03c73074bd","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
"c711601e29f2b267a34fabe4c2b9e89b","Eukaryota","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","Cladosporium cladosporioides"
